folder_name,image_count,first_image,cam_id,event_datetime,contexto,pessoas,comportamentos,label,avaliacao
event_20250403_110546_a69dc7b4,20,motion_detected/event_20250403_110546_a69dc7b4/0001_6985_20250307_101724_frame_20250403_110546_000055.jpg,6985,2025-03-07 10:17:24,"Externo, dia, área urbana com estacionamento e via pública. Iluminação natural adequada.","Diversos veículos passam pela rua (carros de passeio e uma van branca). Um indivíduo aparece caminhando pela calçada da direita para a esquerda, atravessa a entrada do estacionamento e segue andando.","Nenhum comportamento suspeito ou anormal identificado. O indivíduo caminha normalmente, sem interações com veículos ou tentativa de acesso ao local monitorado. Nenhum sinal de arrombamento ou acesso indevido.",Camera 02.,"**Não**, movimentação normal de pedestres e veículos, sem indícios de risco."
event_20250402_152207_a112c0ac,9,motion_detected/event_20250402_152207_a112c0ac/0001_10774_20250228_101013_frame_20250402_152207_000018.jpg,10774,2025-02-28 10:10:13,"Local externo coberto, provavelmente garagem de prédio residencial, durante o dia, com boa iluminação natural.","Um indivíduo aparece nos primeiros frames (camiseta cinza, bermuda, descalço), interage com o painel de acesso e entra pela porta. Dois veículos estacionados permanecem imóveis durante toda a sequência.","O indivíduo parece utilizar o sistema de acesso normalmente (possivelmente com chave ou senha), sem sinais de arrombamento ou comportamento suspeito. A entrada é feita de forma direta e sem hesitação.",Camera 05.,"**Não**, o comportamento do indivíduo indica acesso autorizado, sem sinais de tentativa de invasão ou atividade suspeita."
event_20250403_113241_df74149a,10,motion_detected/event_20250403_113241_df74149a/0001_7647_20250307_134155_frame_20250403_113241_000030.jpg,7647,2025-03-07 13:41:55,"Externo, dia, rua residencial com sombra de árvores e boa iluminação natural.","Um veículo amarelo (possivelmente um táxi ou carro de aplicativo) se aproxima e para brevemente na calçada direita. Uma pessoa desce do carro e caminha em direção ao lado esquerdo da rua, saindo do campo de visão.",Nenhum comportamento suspeito ou anormal identificado. A ação parece ser uma parada comum para desembarque.,frente esquerda.,"**Não**, movimentação típica de embarque/desembarque em via pública, sem sinais de ameaça ou atividade suspeita."
event_20250402_153119_5e731392,9,motion_detected/event_20250402_153119_5e731392/0001_10785_20250228_101013_frame_20250402_153119_000089.jpg,10785,2025-02-28 10:10:13,"Externo, dia, área cercada com vegetação e calçada. Imagens com interferência e perda de sinal.","Um indivíduo visível nos primeiros frames, caminhando ou se aproximando da câmera.","Presença de pessoa em área aparentemente restrita (cercada), seguida de perda de sinal da câmera, o que pode indicar sabotagem ou tentativa de ocultação de atividade.",Camera 16.,"**Sim**, presença suspeita em área cercada e subsequente perda de vídeo indicam possível tentativa de invasão ou sabotagem."
event_20250402_153028_6d75d183,7,motion_detected/event_20250402_153028_6d75d183/0001_10785_20250228_101013_frame_20250402_153028_000040.jpg,10785,2025-02-28 10:10:13,"Externo, manhã (07:11), área pavimentada entre muros, com vista para espaço aberto com árvores e palmeiras. Iluminação natural, mas com variações de brilho e falhas de imagem.",Nenhum visível claramente ao longo da sequência.,"A sequência mostra degradação progressiva da imagem, culminando em perda total do sinal (""NO VIDEO""). Isso pode indicar falha técnica ou possível sabotagem da câmera.",Camera 16.,"**Sim**, perda repentina e completa do sinal de vídeo pode indicar tentativa de ocultar atividade suspeita ou falha crítica de segurança."
event_20250403_091207_eb29739f,9,motion_detected/event_20250403_091207_eb29739f/0001_55410_20250302_230353_frame_20250403_091207_000032.jpg,55410,2025-03-02 23:03:53,"Externo, noite, área em frente a um portão de entrada com iluminação pública e de veículos.",Um carro preto aparece estacionado ou parado em frente ao portão ao longo da sequência. Não há pessoas visíveis nas imagens.,"O veículo permanece parado por vários segundos em frente ao portão, o que pode indicar observação ou espera. No entanto, não há ações visíveis de tentativa de acesso, arrombamento ou presença de pessoas fora do veículo.",Camera 05.,"**Não**, apesar da parada prolongada do veículo, não há indícios claros de comportamento suspeito ou tentativa de invasão. Monitoramento recomendado caso o veículo permaneça por mais tempo."
event_20250403_091347_31d8b0de,9,motion_detected/event_20250403_091347_31d8b0de/0001_55410_20250302_230353_frame_20250403_091347_000129.jpg,55410,2025-03-02 23:03:53,"Externo, noite, área de entrada com portão fechado, iluminação adequada por luzes artificiais.",Um veículo branco permanece parado em frente ao portão durante toda a sequência. Um motociclista passa rapidamente no frame 0004. Não há pessoas visíveis fora dos veículos.,"O carro permanece parado por tempo prolongado em frente ao portão, o que pode indicar observação ou tentativa de acesso. No entanto, não há ações claras de tentativa de entrada ou comportamento agressivo.",Camera 05.,"**Não**, apesar da parada prolongada do veículo, não há indícios claros de tentativa de invasão ou comportamento suspeito direto. Monitoramento recomendado caso o veículo permaneça por mais tempo."
event_20250402_171342_cc7e5892,6,motion_detected/event_20250402_171342_cc7e5892/0001_4990_20250228_161321_frame_20250402_171342_000046.jpg,4990,2025-02-28 16:13:21,"Externo, dia, calçada arborizada com boa iluminação natural.","Um indivíduo visível em todos os frames, caminhando pela calçada da esquerda para a direita. Há veículos estacionados na rua, mas nenhum movimento aparente deles.","Nenhum comportamento suspeito ou incomum detectado. O indivíduo parece apenas transitar pela calçada, sem interações com a propriedade ou veículos.",Camera 04.,"**Não**, apenas um pedestre em movimento normal, sem sinais de risco ou atividade suspeita."
event_20250403_091742_afe052f2,35,motion_detected/event_20250403_091742_afe052f2/0001_55407_20250302_230353_frame_20250403_091735_000041.jpg,55407,2025-03-02 23:03:53,"Externo, noite, área urbana com boa iluminação pública. A câmera está posicionada em frente a um portão de entrada, com visão para a calçada e rua movimentada.","Diversos pedestres caminham pela calçada ao longo da sequência, em ambos os sentidos. Há também tráfego constante de veículos, incluindo carros em movimento e um carro azul estacionado. Nenhuma interação anormal entre os indivíduos é observada.","Nenhum comportamento suspeito ou indicativo de risco é identificado. As pessoas caminham normalmente, sem tentativas de acesso ao imóvel, sem sinais de arrombamento ou violência.",Camera 02.,"**Não**, movimentação normal de pedestres e veículos, sem indícios de ameaça ou comportamento suspeito."
event_20250402_154309_d17a8c21,6,motion_detected/event_20250402_154309_d17a8c21/0001_10771_20250228_101013_frame_20250402_154309_000007.jpg,10771,2025-02-28 10:10:13,"Externo, dia, corredor lateral de uma residência ou edifício, com boa iluminação natural.","Um indivíduo visível próximo ao portão ao fundo, aparentemente imóvel ou com movimentação mínima ao longo da sequência.","O indivíduo está posicionado junto ao portão, possivelmente observando ou tentando interagir com ele. A posição constante e a proximidade ao portão podem indicar tentativa de acesso ou vigilância do local.",Camera 02.,"**Sim**, presença de pessoa em área restrita sem movimentação clara de entrada ou saída, o que pode indicar comportamento suspeito ou tentativa de invasão."
event_20250402_170432_a89dcd4a,6,motion_detected/event_20250402_170432_a89dcd4a/0001_4992_20250228_161321_frame_20250402_170432_000006.jpg,4992,2025-02-28 16:13:21,"Externo, dia, área com vegetação densa próxima a uma grade e possível entrada lateral de residência.","Um indivíduo aparece parcialmente visível entre as folhas nos frames 2, 3 e 5, próximo à grade lateral. Não há veículos visíveis.","A presença do indivíduo parcialmente oculto pela vegetação, próximo à grade, pode indicar comportamento suspeito, especialmente por estar em uma área lateral e escondida. Não há ações claras de arrombamento ou invasão, mas a movimentação discreta levanta atenção.",Camera 06.,"**Sim**, presença suspeita de indivíduo em área lateral com vegetação densa, possivelmente tentando se ocultar."
event_20250403_110501_6729df14,21,motion_detected/event_20250403_110501_6729df14/0001_6985_20250307_101724_frame_20250403_110453_000004.jpg,6985,2025-03-07 10:17:24,"Externo, dia, área de estacionamento em frente a um prédio com muro e portão. Iluminação natural adequada.","Um pedestre aparece no início da sequência e se afasta. Vários veículos passam pela rua, incluindo carros e uma motocicleta. Um carro branco permanece estacionado ao longo de toda a sequência, com uma leve movimentação (possivelmente manobra ou tentativa de saída).","Nenhum comportamento suspeito ou violento identificado. O carro branco permanece parado, mas não há sinais de arrombamento, tentativa de invasão ou interação suspeita com o veículo ou o prédio.",Camera 02.,"**Não**, não há indícios de risco ou atividade suspeita na sequência observada."
event_20250402_173754_467058ed,6,motion_detected/event_20250402_173754_467058ed/0001_53862_20250301_082830_frame_20250402_173754_000126.jpg,53862,2025-03-01 08:28:30,"Interno, escadaria de acesso, madrugada (05:32), iluminação artificial adequada.",Nenhum visível ao longo da sequência.,Nenhum comportamento suspeito ou sinal de arrombamento. A porta de vidro ao fundo permanece fechada e não há movimentação.,Camera 04.,"**Não**, ambiente estático e sem presença ou atividade suspeita."
event_20250402_150531_3b752641,9,motion_detected/event_20250402_150531_3b752641/0001_40424_20250221_185342_frame_20250402_150531_000008.jpg,40424,2025-02-21 18:53:42,"Externo, dia, área com vegetação ao lado de escada metálica e portão de grade.","Um indivíduo aparece nos dois primeiros frames (0001 e 0002), caminhando da direita para a esquerda, carregando mochila. Depois, a área permanece vazia.",Nenhum comportamento suspeito ou sinal de arrombamento visível. O portão parece estar fechado e intacto.,Câmera 03.,"**Não**, indivíduo apenas transitando pela área externa sem ações suspeitas."
event_20250403_115120_668de0a1,17,motion_detected/event_20250403_115120_668de0a1/0001_16312_20250307_134155_frame_20250403_115120_000048.jpg,16312,2025-03-07 13:41:55,"Interno, escritório, dia, iluminação natural e artificial adequada.","Duas pessoas visíveis. Uma delas (de camiseta preta) se movimenta entre as baias, interage com objetos sobre a mesa e depois se senta para trabalhar. A outra permanece sentada em sua estação de trabalho ao fundo, aparentemente concentrada em tarefas de escritório.",Nenhum comportamento suspeito ou incomum observado. A movimentação da pessoa parece rotineira e compatível com atividades de trabalho.,Escritório.,"**Não**, ambiente controlado, sem sinais de acesso indevido ou comportamento suspeito."
event_20250402_134640_5c3ec297,11,motion_detected/event_20250402_134640_5c3ec297/0001_6888_20250219_153816_frame_20250402_134640_000031.jpg,6888,2025-02-19 15:38:16,"Interno, elevador, boa iluminação, horário diurno (12:49).","Um indivíduo sozinho dentro do elevador, utilizando o celular durante toda a sequência. Não há movimentação significativa além da interação com o celular.",Nenhum comportamento suspeito ou incomum identificado. O indivíduo parece estar aguardando o deslocamento do elevador.,Camera 96.,"**Não**, não há indícios de risco ou comportamento anormal."
event_20250402_141414_61adc9a9,6,motion_detected/event_20250402_141414_61adc9a9/0001_6887_20250219_153816_frame_20250402_141414_000009.jpg,6887,2025-02-19 15:38:16,"Interno, hall de entrada de edifício, dia, iluminação adequada.","Um veículo aparece parcialmente visível na entrada do edifício, muito próximo à porta de vidro. Há uma pessoa visível no primeiro frame, aparentemente interagindo com a porta ou tentando entrar.","O veículo está em posição incomum, extremamente próximo à entrada interna do prédio, o que pode indicar tentativa de invasão ou acesso não autorizado. A presença de uma pessoa próxima à porta no primeiro frame e sua ausência nos seguintes pode indicar movimentação rápida ou tentativa de entrada forçada.",Camera 05.,"**Sim**, a presença de um veículo em posição anormalmente próxima à entrada interna do prédio e a movimentação de uma pessoa sugerem possível tentativa de invasão ou comportamento suspeito."
event_20250403_110227_40dfdb1b,13,motion_detected/event_20250403_110227_40dfdb1b/0001_6984_20250307_101724_frame_20250403_110227_000016.jpg,6984,2025-03-07 10:17:24,"Externo, dia, área de estacionamento com boa iluminação natural.","Um indivíduo sentado sob guarda-sol, aparentemente um vigilante ou porteiro, permanece no mesmo local durante toda a sequência. Vários veículos passam pela rua em frente, sem alterações bruscas ou comportamentos incomuns.","Nenhum comportamento suspeito ou sinal de risco identificado. O indivíduo permanece em posição de vigilância, e os veículos apenas transitam normalmente.",Camera 01.,"**Não**, não há indícios de risco ou atividade suspeita nesta sequência."
event_20250403_110306_2a4c2741,12,motion_detected/event_20250403_110306_2a4c2741/0001_6984_20250307_101724_frame_20250403_110306_000054.jpg,6984,2025-03-07 10:17:24,"Externo, dia, área de estacionamento com boa iluminação natural.",Vários veículos passam pela rua (carros de passeio e utilitário). Um indivíduo está sentado sob um guarda-sol no canto inferior esquerdo da imagem durante toda a sequência. Dois pedestres aparecem nos últimos frames atravessando a rua.,Nenhum comportamento suspeito ou indicativo de risco observado. O indivíduo sentado permanece imóvel e não interage com o ambiente. Os pedestres atravessam normalmente na faixa.,Camera 01.,"**Não**, movimentação urbana normal, sem sinais de risco ou comportamento suspeito."
event_20250402_150847_2875d9f1,6,motion_detected/event_20250402_150847_2875d9f1/0001_40428_20250221_185342_frame_20250402_150847_000004.jpg,40428,2025-02-21 18:53:42,"Externo, dia, calçada urbana com boa iluminação natural.","Um indivíduo com colete refletivo aparece caminhando pela calçada, empurrando um carrinho de mão com objetos. Há vários veículos estacionados e um carro vermelho parado na rua.",Nenhum comportamento suspeito ou incomum aparente. A pessoa parece estar realizando trabalho ou transporte de materiais de forma legítima.,Camera 07.,"**Não**, não há indícios de risco ou atividade suspeita."
event_20250402_150644_65cf02b1,9,motion_detected/event_20250402_150644_65cf02b1/0001_40426_20250221_185342_frame_20250402_150640_000009.jpg,40426,2025-02-21 18:53:42,"Externo, dia, entrada com portão e controle de acesso eletrônico.","Um indivíduo aparece nos primeiros frames, utilizando o sistema de controle de acesso para abrir o portão e entrar. Ele carrega uma mochila e parece estar autorizado, pois o portão se abre normalmente. Após sua entrada, ele não é mais visto. Nos últimos frames, uma motocicleta com dois ocupantes passa pela rua, sem interação com o local monitorado.",Nenhum comportamento suspeito ou tentativa de acesso indevido é observado. O indivíduo parece utilizar o sistema de forma legítima. O portão se fecha normalmente após a entrada.,Camera 05 e Camera 06.,"**Não**, não há indícios de risco ou comportamento suspeito. A entrada foi feita de forma aparentemente autorizada e controlada."
event_20250402_153052_8400b28d,11,motion_detected/event_20250402_153052_8400b28d/0001_10785_20250228_101013_frame_20250402_153052_000063.jpg,10785,2025-02-28 10:10:13,"Externo, dia, corredor cercado com vegetação ao fundo. Iluminação natural.",Nenhum visível nos frames com imagem.,"Há falhas intermitentes no sinal da câmera (vários frames com ""NO VIDEO"" e distorções visuais nos demais), o que pode indicar tentativa de sabotagem, falha técnica ou interferência.",Camera 16.,"**Sim**, devido à perda recorrente de sinal da câmera, o que compromete a vigilância e pode estar associado a tentativa de ocultar ações suspeitas."
event_20250402_154239_6901bc0d,7,motion_detected/event_20250402_154239_6901bc0d/0001_10782_20250228_101013_frame_20250402_154239_000133.jpg,10782,2025-02-28 10:10:13,"Externo, manhã, via urbana com calçada e vegetação, iluminação natural boa.","Um motociclista com passageiro passa pela via no primeiro frame. Em seguida, uma pessoa aparece caminhando pela calçada (visível no quarto frame) e continua andando.",Nenhum comportamento suspeito ou anormal observado. Trânsito e movimentação de pedestres normais.,Camera 13.,"**Não**, movimentação típica de via pública sem indícios de risco."
event_20250403_110122_9008d0c2,6,motion_detected/event_20250403_110122_9008d0c2/0001_6987_20250307_101724_frame_20250403_110122_000108.jpg,6987,2025-03-07 10:17:24,"Interno, escritório, iluminação artificial e natural (dia).","Duas pessoas presentes. Uma está sentada atrás da mesa (aparentemente trabalhando no computador), e a outra está sentada à frente da mesa, em posição de conversa. Não há veículos.",Nenhum comportamento suspeito ou incomum observado. Interação parece ser uma reunião ou atendimento normal.,Camera: 04.,"**Não**, ambiente controlado e sem sinais de risco."
event_20250403_101317_ac64b50b,14,motion_detected/event_20250403_101317_ac64b50b/0001_17201_20250307_002851_frame_20250403_101317_000129.jpg,17201,2025-03-07 00:28:51,"Externo, noite, área cercada com iluminação artificial.","Um veículo aparece nos frames 0001 a 0007, deslocando-se da direita para a esquerda da imagem. Não há presença visível de pessoas fora do veículo.","Nenhum comportamento suspeito ou anormal detectado. O veículo apenas transita pela via externa, sem parar ou interagir com a área cercada.","Frente,L,E","**Não**, apenas trânsito normal de veículo, sem indícios de tentativa de acesso ou atividade suspeita."
event_20250403_111720_8438ede2,13,motion_detected/event_20250403_111720_8438ede2/0001_6990_20250307_101724_frame_20250403_111720_000111.jpg,6990,2025-03-07 10:17:24,"Interno, ambiente comercial ou de recepção, bem iluminado, horário noturno (22h21).","Duas pessoas presentes. Uma está sentada no sofá (possivelmente cliente ou paciente), enquanto a outra (em pé) interage com ela, aparentemente manipulando objetos ou equipamentos próximos.","Não há sinais evidentes de violência, invasão ou comportamento suspeito. A interação parece ser consentida e tranquila, sem indícios de conflito ou coação.",Camera 87.,"**Não**, a cena mostra uma interação aparentemente normal em ambiente controlado, sem sinais de risco."
event_20250402_135631_93a32206,11,motion_detected/event_20250402_135631_93a32206/0001_6895_20250219_153816_frame_20250402_135623_000080.jpg,6895,2025-02-19 15:38:16,"Interno, garagem ou estacionamento coberto, iluminação diurna natural intensa vinda da entrada.","1 veículo (SUV prata) em movimento, saindo da garagem. Nenhuma pessoa visível fora do veículo.",Nenhum comportamento suspeito ou anormal detectado. O veículo realiza uma manobra de saída normal e controlada. Portão parece estar aberto para a saída.,Camera 13.,"**Não**, trata-se de uma saída veicular normal sem sinais de acesso indevido ou comportamento suspeito."
event_20250403_115050_7683df45,19,motion_detected/event_20250403_115050_7683df45/0001_16312_20250307_134155_frame_20250403_115049_000017.jpg,16312,2025-03-07 13:41:55,"Interno, escritório, dia, iluminação natural e artificial adequada.","Três pessoas visíveis em diferentes momentos. Uma mulher se movimenta repetidamente entre a área de entrada e as mesas, interagindo com objetos no chão (possivelmente brinquedos ou caixas). Outras duas pessoas permanecem sentadas em suas estações de trabalho.","Nenhum comportamento suspeito ou fora do comum. A movimentação da mulher parece rotineira, possivelmente organizando ou limpando a área. Não há sinais de arrombamento, violência ou acesso não autorizado.",Escritorio.,"**Não**, todas as ações observadas são compatíveis com atividades normais de escritório."
event_20250403_092133_a41a7e4e,15,motion_detected/event_20250403_092133_a41a7e4e/0001_55406_20250302_230353_frame_20250403_092127_000111.jpg,55406,2025-03-02 23:03:53,"Externo, noite, rua urbana bem iluminada em frente a um prédio residencial.","Diversos pedestres caminham pela calçada em ambas as direções. Pelo menos 6 pessoas diferentes aparecem ao longo da sequência. Vários veículos passam pela rua, incluindo carros pretos, brancos e um azul estacionado. Um casal caminha junto em direção à câmera nos últimos frames.","Nenhum comportamento suspeito ou incomum observado. Todos os pedestres caminham normalmente, sem interações agressivas ou tentativas de acesso indevido. Nenhum sinal de arrombamento ou porta/janela aberta.",Camera 01.,"**Não**, movimentação normal de pedestres e veículos, sem indícios de risco ou comportamento suspeito."
event_20250403_092148_f7aec939,20,motion_detected/event_20250403_092148_f7aec939/0001_55406_20250302_230353_frame_20250403_092148_000132.jpg,55406,2025-03-02 23:03:53,"Externo, noite, via urbana bem iluminada em frente a um portão gradeado.","- Três pessoas aparecem inicialmente: uma criança/adolescente de bicicleta com mochila rosa, um pedestre caminhando ao lado e outro mais ao fundo.
  - A criança/adolescente para a bicicleta em frente ao portão e observa o interior por alguns segundos.
  - Em seguida, ela se afasta pedalando.
  - Dois pedestres passam caminhando normalmente.
  - Tráfego de veículos constante na rua (carros em movimento e dois estacionados).","- A parada da criança/adolescente em frente ao portão e a observação do interior pode indicar curiosidade ou reconhecimento, mas não há tentativa de acesso ou comportamento agressivo.
  - Nenhum sinal de arrombamento, invasão ou violência.",Camera 01.,"**Não**, não há indícios de comportamento suspeito ou risco imediato. A movimentação é compatível com circulação urbana normal."
event_20250403_091558_f5332a23,14,motion_detected/event_20250403_091558_f5332a23/0001_55408_20250302_230353_frame_20250403_091558_000102.jpg,55408,2025-03-02 23:03:53,"Externo, noite, área residencial ou comercial com iluminação pública adequada.","Um veículo aparece e se movimenta ao longo da rua, passando da esquerda para a direita e depois retornando no sentido oposto. Não há presença visível de pessoas a pé.","O veículo realiza manobras de retorno em frente ao portão, o que pode indicar comportamento suspeito, mas não há tentativa clara de acesso ou interação com o portão ou a propriedade. Nenhum sinal de arrombamento ou violação visível.",Camera 03.,"**Não**, apesar da manobra de retorno em frente ao portão, não há ações que indiquem tentativa de invasão ou comportamento claramente suspeito. Monitoramento recomendado."
event_20250403_113741_80c81944,146,motion_detected/event_20250403_113741_80c81944/0001_7645_20250307_134155_frame_20250403_113736_000011.jpg,7645,2025-03-07 13:41:55,"Externo, dia, área de entrada com portão metálico e piso de cimento. Iluminação solar intensa.",Nenhuma pessoa ou veículo visível ao longo da sequência.,Nenhum comportamento suspeito ou sinal de arrombamento. Portão e porta ao fundo permanecem fechados. Apenas movimento de folhas ao vento.,Portao entrada.,"**Não**, não há presença humana, movimentações suspeitas ou alterações no ambiente que indiquem risco."
event_20250402_134602_e110db14,16,motion_detected/event_20250402_134602_e110db14/0001_6884_20250219_153904_frame_20250402_134602_000020.jpg,6884,2025-02-19 15:39:04,"Externo e interno; início na rua durante o dia com boa iluminação, seguido por imagens internas de elevador.","Dois indivíduos caminham juntos na rua e entram em um prédio. Um deles entra no elevador com uma caixa e um balde, o outro o acompanha logo depois. Ambos saem do elevador juntos.","Nenhum comportamento suspeito ou violento identificado. A entrada no prédio e uso do elevador parecem normais, sem sinais de arrombamento ou acesso forçado. Os objetos carregados (caixa e balde) não indicam risco evidente.",Câmeras 02 (externa) e 06 (elevador).,"**Não**, movimentação aparentemente normal de moradores ou visitantes, sem indícios de comportamento suspeito ou acesso indevido."
event_20250403_103119_7b8360f5,6,motion_detected/event_20250403_103119_7b8360f5/0001_17205_20250307_002852_frame_20250403_103119_000110.jpg,17205,2025-03-07 00:28:52,"Externo, noite, área de depósito ou ferro-velho com iluminação artificial.","Pelo menos 4 pessoas visíveis, movimentando-se entre os materiais empilhados. Uma pessoa se desloca da direita para o centro da imagem ao longo da sequência.","A movimentação noturna em um local aparentemente fechado e com materiais armazenados pode indicar atividade suspeita, especialmente se não for horário de funcionamento. Não há sinais claros de arrombamento ou violência, mas a presença de várias pessoas em um ambiente de depósito à noite pode sugerir risco de furto ou invasão.",L.D. Fundos.,"**Sim**, movimentação de múltiplas pessoas em área de armazenamento durante a noite pode indicar atividade suspeita ou não autorizada."
event_20250403_101212_7acf6727,11,motion_detected/event_20250403_101212_7acf6727/0001_17201_20250307_002851_frame_20250403_101212_000064.jpg,17201,2025-03-07 00:28:51,"Externo, noite, área cercada com arame farpado, iluminação artificial.","Um veículo aparece nos frames 0001 a 0007, deslocando-se da direita para a esquerda da imagem. Não há presença visível de pessoas fora do veículo.","Nenhum comportamento suspeito ou indicativo de risco é observado. O veículo apenas transita pela via, sem parar ou interagir com o local monitorado.","Frente, L, E.","**Não**, apenas trânsito normal de veículo, sem ações suspeitas ou tentativas de acesso à área cercada."
event_20250402_152957_dcbadaac,6,motion_detected/event_20250402_152957_dcbadaac/0001_10785_20250228_101013_frame_20250402_152957_000010.jpg,10785,2025-02-28 10:10:13,"Sem visão — todas as imagens mostram tela preta com a mensagem ""NO VIDEO"".",Nenhum.,Nenhum.,Camera 16.,"**Sim**, ausência de sinal de vídeo pode indicar falha técnica ou sabotagem, comprometendo a vigilância da área monitorada."
event_20250402_152728_27cf3018,7,motion_detected/event_20250402_152728_27cf3018/0001_10784_20250228_101013_frame_20250402_152728_000022.jpg,10784,2025-02-28 10:10:13,"Interno, corredor de prédio ou hotel, iluminação artificial, horário diurno (07:10h).","1 pessoa aparece nos primeiros frames (0001 a 0002), aparentemente utilizando o elevador. A pessoa entra no elevador e desaparece da cena.",Nenhum comportamento suspeito ou anormal observado. A pessoa parece estar utilizando o elevador de forma normal.,Camera 15.,"**Não**, não há indícios de risco ou comportamento suspeito. A movimentação é típica de um morador ou visitante utilizando o elevador."
event_20250403_091718_718f1e23,16,motion_detected/event_20250403_091718_718f1e23/0001_55407_20250302_230353_frame_20250403_091718_000024.jpg,55407,2025-03-02 23:03:53,"Externo, noite, área urbana com calçada e portão de entrada. Iluminação pública adequada.","Várias pessoas caminham pela calçada, em ambos os sentidos. Um indivíduo se aproxima do portão (frames 0001 a 0005), observa e toca o portão, depois se afasta. Outros pedestres continuam passando normalmente. Tráfego de veículos constante na rua.","Um indivíduo se aproxima do portão, observa e parece tocá-lo ou testá-lo (frame 0005), o que pode indicar curiosidade ou tentativa de verificar acesso. No entanto, ele se afasta logo em seguida sem insistência ou ação agressiva. Nenhum sinal de arrombamento ou comportamento violento.",Camera 02.,"**Não**, apesar da breve interação com o portão, não há tentativa clara de invasão ou comportamento suspeito persistente. Movimento típico de pedestres em área urbana."
